"country","region","GII_2012","maternal_mortality_ratio","adolescent_fertility_rate_gii","seats_parlim_female_gii","labor_participation_female_gii","labor_participation_male_gii","ifpri_hunger_index","ifpri_under5_mortality","ifpri_undernourishment","ifpri_under5_underweight","labor_participation_female","labor_participation_total_ilo","labor_participation_total_nat","labor_participation_ratio_ilo","secondary_school_female","secondary_school_male","secondary_school_female_ratio","contraceptive_prevalence","hiv_rate_female","married_by_18_rate","adolescent_fertility_rate","labor_participation_female_ilo","labor_force_female_percent","account_at_financial_inst_female","female_legislators_officials_mgrs","mortality_under5_female","contrib_family_workers_female","credit_card_female","educational_attainment_femae","mortality_rate_female_child","belief_beating_justified","mean_stunting","mean_malnutrition","secondary_education"
"Liberia","Africa",1.53156286939092,2.06993999589176,1.55535690221474,-0.648996597811679,0.294929727078922,-1.69105704505225,0.673516545952845,0.475661778208786,0.94443984341011,0.121697634932617,-0.260545198087769,-0.931072334480043,-0.846572055786805,1.11850913493509,-0.398189871722975,-0.0273587011220915,-0.697533456570848,-1.37150787972872,0.993973839159447,0.611388664410702,1.41154302491595,-0.30127803079805,0.875603023785324,-0.657705537869185,NA,0.990050687081583,0.858408254381181,-0.513811963288946,NA,0.680307427366313,0.910233453201416,0.903283156905559,0.563483438141257,-0.674229435539831
"Libya","Africa",-2.05878100071554,-0.735302264719632,-1.42801319457851,-0.193893066840743,-1.20206614891049,0.000136386567064787,-0.905581458763458,-0.827667981493278,-0.96728261532098,-0.690266767613251,NA,-0.795419559010402,NA,-1.26256318257806,NA,NA,1.06579213253274,-1.64034022327972,-2.00770385414656,NA,-1.47959965785026,-0.932057154007819,-1.27118938976107,NA,NA,-0.875373889518953,NA,NA,NA,NA,NA,-0.508811713721099,-0.80148492452743,0.183954982314667
"Madagascar","Africa",NA,-0.0182319115858198,1.54792325579415,-0.25078100821211,1.66807342627785,1.62313653465335,1.56711464164502,0.139318614414705,1.07361027981086,2.1376092550465,1.79240026535971,2.09907150382871,1.70994124695396,1.24306559044333,-1.36209904206801,-1.28743971254642,0.182601485806193,-0.362909938321076,0.404651317661754,0.922459761525025,1.3928093008068,2.05728749280123,0.965946776596596,-1.16508787704476,-0.288977773823099,0.314714195317002,2.12236854908189,-0.77425516604972,NA,0.04612527360455,-1.01112114295673,1.48201056290009,1.88131003632217,NA
"Malawi","Africa",0.841112125139678,0.84855642736714,1.12420540982103,0.356023699749138,1.74346170780249,0.613875938364398,0.330766591440779,0.580769016894437,0.408382532347001,0.0657000899294541,2.46322201401424,1.11050195989924,2.41828618174545,1.41943083559608,-0.440769098114712,-0.280742546364279,-0.372783244456935,0.0412918831882267,0.948576669172464,1.22242117659955,1.75846064090398,1.48533981059401,1.07664677127975,-0.546954550085023,NA,0.983451307683232,NA,-0.651464935933928,NA,1.10862429736849,-0.641662243388868,1.51243508938666,0.120779413451538,-1.1369194684323
"Malaysia","Asia",-1.73386300342084,-0.849560727581613,-1.24960568048456,-0.506776744383261,-0.464337965419307,0.0137750432736733,-0.844376109743447,-1.01686101112745,-0.88978035348053,-0.0369620759096788,-0.214281682298489,-0.312721736944316,-0.194559346061513,-0.434624488187356,0.957674489431622,1.05166950988023,0.600153020424881,-0.26757932004058,-1.37256381849534,NA,-1.30698881293402,-0.241561894736426,-0.252768649110277,1.7811097992381,-0.147665255547472,-1.08802055902137,-0.638700160735658,0.420228954244403,0.605385214356587,NA,NA,-0.753530731113073,-0.167213911419218,0.936546239135615
"Mali","Africa",1.45845631999961,1.1637521869864,2.69270480456365,-0.791216451240096,-0.841279373042542,-0.927292269482238,0.294043382028773,2.53576365644753,-0.573312784298694,0.541679222456342,0.439191110011824,0.0156710147829818,0.444269346489901,-0.44994398393784,-1.25113645164932,-0.930805828438983,-1.32585400624268,-1.3100196309378,1.02129620998495,2.04268603387125,2.32673884582664,-0.132303501891532,-0.282707131283677,-1.04932430509482,NA,2.09727989724935,0.465462719250336,-0.758782254256656,-1.56336550366103,2.42577184748907,1.55152657728048,0.792498196329463,1.20418287367962,-1.33466666091332
"Mauritania","Africa",1.40971862040541,1.04555377712918,0.274291835734582,0.0621026693304087,-1.27745443043514,0.327464147525643,0.0981862651647347,1.19039100127121,-0.48289347881817,0.551012146623536,NA,-0.639984044186122,NA,-1.52134139053797,-2.13260499149062,-1.8268223398726,-0.411749753757654,-1.3486285313414,0.975058351664871,0.485478934626333,0.256297613989922,-1.10766679883085,-1.4700971888387,-0.78850656006225,NA,0.747340178097787,NA,-0.437776420938752,NA,0.250039227660255,NA,-0.0193736789371521,0.629910469919482,-1.17531698153541
"Mexico","Americas",-0.710371311942525,-0.766821840681557,0.130574671603346,1.65496502772868,-0.437413579160505,0.504766684711539,-0.905581458763458,-0.827667981493278,-0.947907049860867,-0.960921568461874,-0.315260818642472,0.0614538180249801,0.0811077742515733,-0.704588710042059,0.624288200732635,0.737201047548305,0.627905513352561,1.81062815847423,-0.858482902809407,-0.227392329593989,-0.0502726996363123,-0.338877051931505,-0.309414471421687,-0.290872675469822,0.100132771702428,-0.890772441448439,-0.546995263710655,0.326314668882723,0.249339048309865,NA,NA,-0.928802459785702,-1.00933724976897,0.349064288658039
"Mongolia","Asia",-1.14901060829037,-0.715602529743428,-1.02907417000732,-0.554183362192734,0.101074146015544,-1.54103182127957,-0.195599410131322,-0.512346265436327,0.479426272367413,-0.755597236783608,-0.258232077294112,-0.675592936532999,-0.584089105883507,0.753662794463259,0.953534935343723,0.883809736832394,1.05875982663251,1.12920489900525,0.570266919280934,-1.16801207563016,-1.11393353056514,-0.35834006480845,0.667686187435188,2.75177558529621,1.73607232815959,-0.47207848184195,0.69368801939017,-0.513287771162977,1.36991502468563,-0.764652218358566,-0.71572234170771,-0.119686429309537,-0.658631092746301,1.43571390947604
"Montenegro","Europe",NA,-0.932299614481668,-1.12571157347487,-0.592108656440312,NA,NA,-0.905581458763458,-1.01686101112745,-0.902697397120605,-1.08224958263539,-0.821490903881546,-1.18994305373134,-1.25647726521434,0.251892126727336,NA,NA,0.586811731517023,-0.570730686172557,-2.00770385414656,-1.22726371317574,-1.14778567563226,-0.766621396901695,0.389676059963809,1.06739386119502,0.153959758213036,-1.08948708777656,-0.995523052191153,0.668863209752211,1.32697725403173,NA,-1.08938920140732,-1.36532827459301,-1.0886211264075,2.04047474085001
